textID,text
01d73a9aa3, nooo it was a real mushroom! but our neighbor uprooted it
0f1d0bfe9e,"so its been forever since I`ve tweet, just wanted to say thaty I love bill! and I hope ya`ll have an amazing week"
3e880ec28d,  WHAT ABOUT ME ??  I VOTE EVERY DAY FOR YOU !!!!!
282a6b5807,My tongue still hurts.  I need to sleep!!!
d018bf224c,Hate being sick  especially when there`s no one to pamper me
05303e25ca, I`m glad you`ve been having fun babe
f416e179c8,8 month old African grey parrot  sad sale - Reptile Forums UK http://bit.ly/grrdA
e7395fac51,Congratulations to Manny 'Pacman' Pacquiao! You`ve made every Filipino proud of being a Filipino!
fa991fc78e,"Sorry for the triple twitter post, was having trouble w/Stocktwits account.  I try not to clutter up the Twittersphere!"
bd77c870c1,quick catch up on missed Neighbours ... poor Libby
29e8b6bb7f,Going to the courthouse to pay for tags & taxes on all our cars...this is gonna be expensive.
071268f024,I love the fact that it`s a bank holiday monday and i can stay in bed
c94644a466,#liesgirlstell  a guy calls her phone to see if the number is real ) ohh my phone isn`t working . try tomorrow .
e1b5025f47,Watching Thomas The Train Engine makes me miss George Carlin
27af3032f1, Yes I do! And I`m still almost at my Gmail storage ceiling! ARGH! I am being FORCED to delete stuff.... or buy more space.
f2e613a7bf,"'Its a calander.'Calendar!' COLLANDER!' Bahaha, That part was hilarious, of course, the whole thing was hilarious"
85c86e7975, awww she`s laavly ;) I had to come in  but I`ve got a stunning wee tan (l) ;) yourself?
ffce24e081, Oh No! Oprah jumped in front again
0287f2ddef, WHAT?! i was wanting to see that show!!
e9f20ee0a6,Last day for seniors bye bff
cde576a019, Love that song! Happy Monday
d9952724c1, yeeeeeessss I can`t wait! Too bad I can`t drink
903a912442,"your saaaaafe with mee(8) **** epic times again last night  old friends and new friendships, good way to kick off this month!"
866c7a6b68,I`m really mad at the world today. Today is just a sucky day.
89b7aeab92,Nungguin my Sista in law lahiran di RS Asih...kayaknya sih sore ini lahiran. Yeayy another baby girl in the family
73616eac59,Where are all you Motivated/Determined/wannabe sexy successful young professionals!??! I might really have to join a BNI if there is no1!
81211a1801,Happy Mums Day This is Nelly`s shout out   http://skitch.com/t/tac
5dac77c4b2,"is on allegra, flonase and a steroid inhaler for the rest of the allergy season. throat still hurts from the asthma"
e5b3f605e0, and welcome to dk  #jaoo
b523effde4, I tried to DM you but your not following me
52712c7aef, Haha! maybe I should try that. The insomnia is kickin` my butt
0a0c373423, Good Morning
51b24e0c02,thinks someone may have keyed her car.  Big scratches on the hood.
5bb8674ce0,I am totally knackered and back in the meeting
9664cb7255,ree-heally hoping the rain stops by the time i get off the metro at courthouse. i didn`t bring an umbrella today.
e41a2b7868,_Guy Would luv to hear music too but iï¿½m out of batteries - the tv plays besides but i think this is some kind of vampire movie
84ca6bf479,Doh. In a rush to get to the Puma Open and I just got pulled over. So sad.
baba9bcb3a,  maybe a good night`s sleep for everyone?
6079f80c91, love those ****
da8a201367,possibly going out tonight; is there ANYTHING to do in Lancaster? I miss Baltimore
fc13a7debc," Thanks, I found the link http://bit.ly/uxOFO  , however I think you need to be a customer to download it"
61c3c68a34,This is fun !  haha re guy from all American rejects looks like he`s on crack!!
ce7faaf9cc," Oh yea, my pain went down a little bit from laughing so hard which was good and nice for once."
40c2e85899,_dang my phone is still broken.  just come over whenever.
0a799eb87e, oh that stinks..
b2fdecdc85,Life sucks if ur not having fun.
77d1f29eb9,Great lunch at baby bulls.  Now time for work til 930.
360b82ca82,i wish my blog was working properly - i have a great #followfriday blog post i wanted to showcase!
9886a5f76c, There is a motorcycle for sale down the road. Mind you it`d be stupid of me to get it. Summer 5 months away.
41fe669716," I was, I took your advice and it was most enjoyable  I am too small to be out alone or I would`ve just come over lol"
8783d1b3dd, pleaseeeee .. it was the only thing I wanted for my birthdayyyy!  please say happy birthday to me!
65a56799b9, lol y??? .. trashed the kitchen ?
02c004bc2d,I am tres depressed
3fa742a72e," haha hell ya id love to find some boys to toke with, and thats a very sexy bike"
2ab82634d5,had an awsome salad! I recommend getting the Spicey buffalo chicken salad!
248c85bd03,"is sore from weight lifting  However, it`s the good kind of sore that gives you man-**** you can move with the power of your mind alone!"
bdf92841b5,Watched Coraline last night. It was really good. The animation was excellent and the creativity was inspirational.
5cf8834e89, Lol... She is fine the way she is  How has your weekend been?
33acc93d94,Taking care of yucky stuff.
63642e38b4, WHAT! That`s a sin!
30cba3045d,I plead temporary insanity for agreeing to a metric century cycling event tomorrow.
45de63c6a9,is very disappointed that cadbury chocolate blocks got smaller
eeeb1ce390, Oh wow  Thanks for the info.
336ca3dbe8,had a cool lil night. Now at Berrie`s about to eat pizza waitin for 
4430fa8fe2, YES!!! haahaaa.! break out the jellybeaniesss!
d1042f8a99, THANK YOU
75f4f9fe63," WOw, that`s a lot of work.  I hope today is a day off for you.    I`m working as usual.  But, getting some playtime in too."
644feb4fd4,Jane is really sad because she probably won`t get perfect on tonight`s quiz without the missing article. Should`ve asked someone for it.
4ed5f1b6b0,Oh boy this is going to be a loooooong day
312ee4bd83,I think Ive buggered up my mobile  ack. I am a stubborn **** and refuse to get a new one.
9b2f6638a7,Stupid alarm!! LOL Morning Twiits.....
1e17b77d6e,my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo
cd5791e778," YAY! Hope your day at work is wonderful, Sis! We have a Bank Holiday in England today so everyone is off work"
4228d4bbce,Illy`s note in the book: 'From one `geek` to another - keep up the good work!' sigh.  He is missed - and he was great for espresso.
10da9cdaaa," Pixies - Number 13 gives me such an energy rush. They are playing a festival close to me in June, but work won`t me me go"
962e71e2a4," Speaking of fish, our company fish just died  RIP Julio"
f85b917b5b," i hope that happens tomorrow, then ill be there ;) (Providing my dad gets better to take me  )"
0825bd4b5c, Happy Mothersday
433ac3cf89, Thanks bb.
80931c4683,Woke up early! Still sick
0a9487d568,"Had to come in, was baking out there and have slight headache now"
9ffb016510,excited for YSJ Summer Ball - I wish we had one too
de68b8987f, Oh sure . Thx
d012ba333c, I love these clutches! I`m lusting after one in bright yellow
61942aeba7, i posted it! let me know what you think? theres a really cute cut out in the back too.
9d63309e7c,So bummed that I can`t see LTJ in June  hoping for a UK yoke soon
00b2a5b40a, ouuhh dont cry  i feel so sad right now
ab92aa95b3,about to drink a hot chocolate  yummy.
06686c2757,lol i <3 spongebob
731ed2cf42,Missed getting my 'Twilight' jacket @ modcloth! Man I wish I didn`t have long monkey arms and could of gotten the L instead!!
eea5fada1c," They actually use standard speaker wire between them too, with standard terminals, so no soldering involved or anything."
850a9479e8,a female robin just flew into my window and I watched her die in my bushes...  i think i am going to cry now...
f945e61525," haha...Live long & prosper. The movie was better than I thought, they did an awesome job, I`m pleased"
e9d5ac3e2f, **** i got a **** of hw to do 2nite
c8058d9a2e, sounds like my kinda day
6ee93c53ad,Jeff was right! Call of Duty pwns. Now i just gotta figure out what to do with this xtra copy of Wolvarine I bought earlier this week.
2331d16c42,DH is just about finished making his giant Trio candy bar. Thank the heavens. His work mates are in for a treat tomorrow!
32182de8e8,_05 I know booskie. HE is everywhere I am. & U too. Thank u for the reassurance! I love u.
5f9eca1f54, Yum. Thanks.  Just getting dressed and waiting for my washing to finish so I can hang it up.  I`ll text you when I set off
24a90722b0,saying goodbye to my parents at the airport.  it was great having them around.
5ac2914d8e, they got attacked by the club
2392d403d5,Smackdown is a lot more boring without Maria.
798e4ce13d,i need people to talk to me please im very bored  x  follow me!
8837661600," i didn`t hit the right button or what. i wrote on the sheat tho, that i thought it was the cafe currency button. im sorry"
f39e7fa3ec, Me and Wendy are going after all.  Wish you were!!!
22ddb05dd3,just got in. I have the best friends
50478b34e4,I know I`m already a week behind on FF. Will TRY to get one done today! Called into work 2hrs early due to problems so will be a busy day
4dc3a8207a, Here`s getting cold.. And I got my coffee break 2 minutes ago. Enjoy your drink
d3c1fa4fd3,Burnt 3 of my fingers from trying to keep my hands warm over the rice cooker.
8d37c9351f,I am so happy. Keve is here for early Mother`s day. Let`s be quiet. He drove all night and is sleeping.
9cf994a0c3," What makes me sad is when I follow someone I converse with and have similar bios, but they don`t follow me back!"
11e4db5f9b,MORNING!!! Hope you all have a lovely holiday Monday whatever you are goin to be up to!
2de420758f," Reminders are good! Speaking of which, we haven`t had a Posture Check in awhile....."
321caa6fde, I am so excited you`re touring with FOTC! I had no idea!! I`ll be seeing you tomorrow
ccd7ec7e18,gawd the rain is too strong
efcc2af74a, thats great  (((hugs)))
e5f20382af,So I`m REALLY considering it at the moment  Same days but even more money. Harder work though but can`t imagine harder than I do now.
ce17f43c59,Congrats 'Mine That Bird' for being an underdog and kicking the **** out of all the other runners yesterday. I love seeing that happen.
6172153918, it was amazing
60c30e4bd8,Sometimes all it takes to solve our problems is a fresh morning!! Hope today is beautiful for you
7e6f5423b6,() Oh snap!  Just broke my windshield while replacing my wiper blades.
95a60b53a0,is very angrrry! my FB account just got deleted- WTF??? all my poems I have ever written are on there
8364aae5e9, Ciara was great at SNL..Kim...you were mentioned on SNL tonight..Justin T was really good also
cca69edec6,Holy **** I am exhausted! Resting up so I can go see Wolverine later
8e79befc22, Thanks for the info
65cb1e8ed1,is updating you LIVE from Benihana of Tokyo in Waikiki  Happy Birthday Mark!!!
703ac31c4c,i dont feel good! sick to my stomach
25bb13b1ee, i was in chiangmai for a month last year during loy krathong. best festival ever.
729d721d36,is a lil sad bc I wont be able toeat a hot dog and Big Kahuna cookie sandwich at the Ranger game tonight!
d1c2a817cf,Making my momma a happy mother day card <3 I love my mommy
ada3d89b8d, Great Podcast!  I wish you guys had more Chi shows this summer.  The only times I will see you will be at Alpine
09c7871cad,"chillin on break eatin some grub. pretty burnt out had an eventful day. wanting to go to the movies with Ian, not happening though."
d5b749a28e,bah! bk on reception  comps aint working.....BUT the sun has got his hat on hip-hip-horay  x
a2189ffeef,Relaxing with my daughter watching Friends
6e9b9920f2,Oh no! I used my internal sig for an external e-mail  ****. #fb
224a0484d6," Thanks, I`m glad you liked it. It`s a flower made of diamonds"
79fcb07747," Awesome! Saw you added me on MySpace, could you please >NOT< tag me in the photos there?  Thanks."
1e4bcc6393," come home, then. Not so boring here."
7cadd0a40d,is listening to 'La La Land' i love it
49a1e47abb, I knew my mom loved flowers and she loves the Rieger Begonia so... hanging basket seemed perfect
e8768a7162, gooooooooood im not a complete nut case then
4f2402ff1f,at dancing...waiting for my turn  hope i get my newww cd with the funky reel music todayy!!!
3fd5dc7768,Boognish wishes Clemmie would be nice to me  http://apps.facebook.com/catbook/profile/view/6831309
160666a35d,"Hanging out with sam, billy, and veronica. not going to school tomorrow to take sam to body shops. Dang car accidents"
b4de84c30d,Its times like these that I miss Manila. I`m not feeling up to myself lately
045c7ae19f,Had a nice dinner with the hubby and now on our way home  45 min drive out of the city. *sigh*
68c94de08a, boo. i got rained out at the beach.
b74bff7d60, Can you come with the guys to Brazil? We`ll love if this happened!
f364919d1b,Did not feel like getting up
b49ef3fefb, oh no I hate that
42b9e3bcd8, I know. But the second problem being: he doesn`t REALLY exist still applies. Shame
7a2690b532,I havent ben on here n a while...  sorry but im bac now so hit me hup
804efc7f73, i`m having a hard time using hulu  have u heard of anyone having problems that uses windows vista?
9fa529ca48,_Phelps hello michael  have a nice day
ba2c264c25, same as I... to bad I`m a programmer only in this company
